trans_hour,purchase_category,city_population,purchase_city_lat,purchase_city_long,amount,age,occupation,merchant_name,is_fraud
5,1,1241364,33.0067,-117.069,18.01,61,61,635,0
5,4,757530,38.5662,-121.3286,66.07,41,112,537,0
5,9,1241364,33.0067,-117.069,8.7,61,61,16,0
5,4,1847,38.2911,-92.7059,124.86,32,152,661,0
5,2,260,43.7857,-124.1437,63.54,64,16,48,0
5,9,331,40.4542,-98.6538,9.38,70,154,382,0
5,8,1139,40.507,-123.9743,7.4,69,44,77,0
5,2,8874,33.3305,-105.6933,86.1,20,109,415,0
6,4,1789,41.1558,-101.136,93.85,38,103,229,0
6,9,206,40.9207,-96.168,5.08,53,97,102,0
6,2,1745,41.6414,-96.5232,86.63,47,10,139,0
6,9,45303,33.615,-117.7114,9.7,51,144,520,0
6,9,27971,41.606,-109.23,1.21,36,120,348,0
6,4,899,32.9396,-105.8189,137.45,53,123,544,0
6,2,277,39.4584,-106.3851,76.5,35,97,37,0
6,3,1063,41.6964,-96.9858,59.76,92,140,481,0
6,0,973849,37.3304,-121.7913,123.33,65,145,309,0
6,4,46,38.9999,-109.615,81.32,33,37,549,0
6,12,463,40.4591,-98.5551,3.08,72,25,45,0
6,8,337,38.2427,-122.9145,84.32,66,126,297,0
6,2,1139,40.507,-123.9743,53.57,69,44,333,0
6,2,1930,41.9404,-124.1587,69.88,37,161,214,0
6,2,92608,38.577,-90.5255,68.84,19,14,333,0
6,8,337,38.2427,-122.9145,247.14,66,126,690,0
6,2,1789,41.1558,-101.136,64.52,38,103,505,0
6,9,1302,45.8289,-118.4971,32.67,44,78,520,0
6,8,50489,47.4974,-122.0107,183.03,36,127,134,0
6,11,899,32.9396,-105.8189,6.12,53,123,105,0
6,2,1490,20.0271,-155.3697,34.81,29,34,37,0
7,8,1288,45.671,-121.8686,14.15,84,54,41,0
7,2,519,40.4931,-91.8912,48.74,54,158,389,0
7,9,2016,44.2415,-121.0113,8.02,67,110,286,0
7,2,149,48.8878,-118.2105,56.27,42,148,628,0
7,2,241,37.3272,-91.0243,64.96,46,105,606,0
7,4,85,48.34,-122.3456,121.31,36,29,326,0
7,3,545147,38.9621,-94.5959,34.58,33,76,358,0
7,9,389246,39.6662,-104.835,9.27,51,32,16,0
7,8,18408,35.9866,-106.0654,6.14,48,95,673,0
7,12,247,36.1486,-105.6648,6.64,59,50,138,0
7,8,35439,38.4305,-90.387,3.54,35,106,468,0
7,2,633,37.7773,-119.0825,60.58,93,94,165,0
7,9,2016,44.2415,-121.0113,8.99,67,110,398,0
7,2,471,43.0172,-111.0292,52.57,53,8,145,0
7,2,73,41.4193,-99.3844,54.15,85,133,37,0
7,2,760,36.7651,-94.0492,50.96,35,135,104,0
7,12,128,40.0235,-120.7986,93.88,54,81,428,0
7,3,545147,38.9621,-94.5959,63.48,33,76,304,0
7,2,1789,41.1558,-101.136,52.52,38,103,395,0
7,2,1925,32.274,-104.0914,76.09,68,82,145,0
7,4,46,38.9999,-109.615,100.66,33,37,88,0
7,4,94014,38.4549,-122.2564,184.78,35,48,459,0
7,2,732,40.201,-98.0684,45.15,64,156,535,0
7,11,198,38.046,-122.1866,12.43,61,51,665,0
7,4,525713,38.8881,-104.6556,199.41,28,119,570,0
7,3,123,36.4992,-120.0936,53.39,47,79,485,0
7,11,628,38.6547,-92.8929,3.72,59,28,528,0
7,3,1312922,33.5623,-112.0559,86.06,39,74,558,0
7,8,149,48.8878,-118.2105,524.7,42,148,385,0
8,2,4161,47.9657,-116.868,93.01,63,135,505,0
8,4,1312922,33.8155,-112.1202,67.67,21,75,460,0
8,9,1420,43.921,-122.7806,66.43,55,149,16,0
8,2,1847,38.2911,-92.7059,58.9,32,152,415,0
8,2,1139,40.507,-123.9743,41.8,69,44,606,0
8,3,149,48.8878,-118.2105,65.97,42,148,283,0
8,12,927396,38.6171,-90.4504,17.16,60,125,34,0
8,4,1019,36.7154,-89.6287,95.12,41,46,553,0
8,4,597,43.7575,-122.481,134.74,59,87,483,0
8,4,241,37.3272,-91.0243,77.03,46,105,88,0
8,8,241,37.3272,-91.0243,5.52,46,105,153,0
8,2,61,39.3199,-106.6596,61.44,81,138,37,0
8,12,145,64.7556,-165.6723,4.44,81,1,419,0
8,8,59705,34.1248,-117.9031,85.05,37,66,259,0
8,9,1302,45.8289,-118.4971,37.69,44,78,510,0
8,11,648,40.7692,-103.0968,1.07,51,72,365,0
8,8,320420,39.5994,-105.0044,68.93,45,160,476,0
8,3,545147,38.9621,-94.5959,77.33,33,76,304,0
8,8,1252,44.9897,-122.6187,141.21,83,17,101,0
8,2,302,40.3207,-110.436,46.11,30,30,333,0
8,4,2872,33.2887,-111.0985,186.38,33,128,544,0
9,4,648,40.7692,-103.0968,151.15,51,72,444,0
9,8,2368,38.7897,-93.8702,451.6,31,83,478,0
9,3,42817,45.4093,-122.6847,101.26,38,130,227,0
9,2,832,38.5234,-120.6763,74.72,33,99,333,0
9,9,27971,41.606,-109.23,3.33,36,120,188,0
9,3,28278,45.3099,-122.9685,57.2,43,142,179,0
9,2,1847,38.2911,-92.7059,51.85,32,152,140,0
9,4,757530,38.6865,-121.3494,71.9,54,147,553,0
9,2,110,44.6873,-104.4414,73.81,47,2,73,0
9,2,2368,38.7897,-93.8702,88.16,31,83,48,0
9,4,832,38.5234,-120.6763,106.2,33,99,445,0
9,9,565,39.7532,-105.6356,32.03,42,116,625,0
9,8,27971,41.606,-109.23,244.32,36,120,60,0
9,2,923,35.4311,-105.9409,64.29,56,138,628,0
9,3,54287,33.7467,-117.1721,65.54,48,5,394,0
9,2,3805,40.4815,-92.9951,62.04,70,21,91,0
9,4,5662,35.7206,-108.0271,72.83,31,98,238,0
9,3,27971,41.606,-109.23,64.69,36,120,593,0
9,8,27971,41.606,-109.23,28.13,36,120,101,0
9,11,1063,41.6964,-96.9858,15.63,92,140,61,0
9,9,92043,34.0287,-118.4924,32.64,59,4,188,0
9,8,648,40.7692,-103.0968,2.97,51,72,63,0
9,2,2016,44.2415,-121.0113,52.85,67,110,214,0
9,4,1745,41.6414,-96.5232,105.91,47,10,599,0
9,8,42384,40.3928,-111.7941,31.89,28,90,134,0
9,0,45303,33.615,-117.7114,28.23,51,144,315,0
10,2,276,40.7268,-124.2174,38.77,91,31,251,0
10,9,190249,33.6773,-118.0051,65.21,44,42,409,0
10,12,45303,33.615,-117.7114,17.82,51,144,474,0
10,1,4154,42.1808,-112.262,18.4,58,122,635,0
10,2,597,43.7575,-122.481,74.17,59,87,333,0
10,8,2368,38.7897,-93.8702,315.59,31,83,414,0
10,9,899,32.9396,-105.8189,2.45,53,123,399,0
10,2,17047,33.5494,-111.9565,70.68,85,55,145,0
10,2,509,41.4972,-98.7858,59.69,40,24,255,0
10,8,172817,34.1556,-118.2322,6.14,38,45,478,0
10,2,493,40.2967,-98.737,102.86,80,37,305,0
10,11,1139,40.507,-123.9743,2.96,69,44,105,0
10,4,105549,33.9056,-118.0818,42.87,47,86,158,0
10,4,566,42.277,-97.1926,102.05,45,117,229,0
10,9,648,40.7692,-103.0968,7.68,51,72,649,0
10,3,4677,33.7163,-116.3381,83.58,65,108,405,0
10,2,614,41.1832,-96.9882,45.25,53,52,461,0
10,9,73,41.4193,-99.3844,266.57,85,133,208,0
10,2,149,48.8878,-118.2105,86.64,42,148,461,0
10,3,641349,35.1506,-106.569,48.98,44,65,394,0
10,2,1745,41.6414,-96.5232,41.25,47,10,181,0
10,8,331,40.4542,-98.6538,9.84,70,154,74,0
10,9,899,32.9396,-105.8189,8.13,53,123,625,0
10,2,198,38.046,-122.1866,55.62,61,51,140,0
10,4,381459,37.7878,-122.1884,56.95,46,53,639,0
10,2,467,38.5319,-93.9221,46.1,70,47,183,0
11,12,207,39.6171,-102.4776,7.59,65,124,426,0
11,4,3684,46.1966,-118.9017,186.06,39,121,526,0
11,2,1745,41.6414,-96.5232,48.64,47,10,165,0
11,4,54287,33.7467,-117.1721,176.73,48,5,367,0
11,2,1420,43.921,-122.7806,65.73,55,149,296,0
11,2,628,38.6547,-92.8929,84.65,59,28,164,0
11,9,525713,38.8881,-104.6556,18.69,28,119,318,0
11,2,241,42.73,-104.7024,48.63,40,82,454,0
11,4,35705,34.1092,-117.7183,81.54,64,162,444,0
11,4,17047,33.5494,-111.9565,84.97,85,55,229,0
11,9,11256,39.047,-122.9328,121.52,48,131,206,0
11,2,92043,34.0287,-118.4924,56.05,59,4,338,0
11,12,899,32.9396,-105.8189,2.45,53,123,636,0
11,3,832,38.5234,-120.6763,37.01,33,99,394,0
11,2,1490,20.0271,-155.3697,72.88,29,34,355,0
11,2,648,40.7692,-103.0968,86.08,51,72,305,0
11,11,1241364,33.0067,-117.069,28.36,61,61,433,0
11,3,149,48.8878,-118.2105,40.19,42,148,0,0
11,2,1517,40.8731,-96.1528,54.95,69,78,150,0
11,3,1789,41.1558,-101.136,57.3,38,103,184,0
11,2,2078,41.71,-111.9817,48.03,57,31,505,0
11,11,1631,40.1362,-95.2138,167.46,67,49,498,0
12,10,9772,38.5677,-109.5271,35.87,31,111,585,0
12,6,17047,33.5494,-111.9565,120.15,85,55,376,0
12,1,4154,42.1808,-112.262,31.56,58,122,679,0
12,7,27971,41.606,-109.23,100.14,36,120,368,0
12,12,14871,48.4786,-122.3345,93.58,46,136,34,0
12,10,1789,41.1558,-101.136,32.53,38,103,434,0
12,1,149,48.8878,-118.2105,3.55,42,148,594,0
12,1,85,48.34,-122.3456,2.13,36,29,168,0
12,13,3805,40.4815,-92.9951,7.45,70,21,466,0
12,7,1925,32.274,-104.0914,15.83,68,82,299,0
12,10,260,43.7857,-124.1437,3.35,64,16,533,0
12,0,34882,34.3795,-118.523,30.69,49,93,301,0
12,13,493,40.2967,-98.737,8.2,80,37,431,0
12,6,50489,47.4974,-122.0107,147.17,36,127,207,0
12,11,123373,39.1412,-94.3515,1.64,28,18,498,0
12,6,2872,33.2887,-111.0985,47.93,33,128,32,0
12,11,2872,33.2887,-111.0985,21.87,33,128,155,0
12,6,964,39.7795,-93.3014,75.74,46,157,340,0
12,12,149,48.8878,-118.2105,200.44,42,148,31,0
12,6,35439,38.4305,-90.387,88.58,35,106,522,0
12,6,308,41.5403,-122.9366,5.51,62,56,685,0
12,10,35439,38.4305,-90.387,4.35,35,106,670,0
12,7,1019,36.7154,-89.6287,37.52,41,46,59,0
12,10,45303,33.615,-117.7114,7.33,51,144,513,0
12,1,320420,39.5994,-105.0044,40.34,45,160,92,0
12,13,217,42.825,-124.4409,7.21,92,143,662,0
12,6,1201,36.6704,-93.0377,75.77,40,9,266,0
12,6,84861,39.5102,-104.7216,22.48,88,114,340,0
12,11,760,36.7651,-94.0492,2.81,35,135,221,0
12,0,635,41.6423,-104.1974,98.23,47,134,163,0
12,5,247,36.1486,-105.6648,90.97,59,50,691,0
12,10,493,40.2967,-98.737,55.32,80,37,9,0
12,12,105549,33.9056,-118.0818,1.05,47,86,400,0
12,11,54287,33.7467,-117.1721,454.95,48,5,97,0
13,5,331,40.4542,-98.6538,47.64,70,154,24,0
13,7,302,40.3207,-110.436,6.83,30,30,571,0
13,7,85,48.34,-122.3456,62.43,36,29,541,0
13,6,42817,45.4093,-122.6847,19.1,38,130,674,0
13,5,8874,33.3305,-105.6933,52.03,20,109,470,0
13,7,1146,39.3465,-90.9362,10.36,91,84,592,0
13,6,320420,39.5994,-105.0044,22.14,45,160,267,0
13,12,85,48.34,-122.3456,2.7,36,29,559,0
13,11,14871,48.4786,-122.3345,98.39,46,136,49,0
13,1,1847,38.2911,-92.7059,119.53,32,152,688,0
13,12,100,41.0539,-106.0763,3.76,46,137,658,0
13,1,46,38.9999,-109.615,3.03,33,37,240,0
13,7,1312922,33.5623,-112.0559,168.04,39,74,59,0
13,10,42384,40.3928,-111.7941,34.79,28,90,629,0
13,10,337,38.2427,-122.9145,70.89,66,126,585,0
13,6,207,39.6171,-102.4776,23.63,65,124,484,0
13,11,100,41.0539,-106.0763,3.48,46,137,347,0
13,0,129,44.6255,-116.4493,75.46,55,58,432,0
13,5,1517,40.8731,-96.1528,26.92,69,78,67,0
13,12,917,44.453,-123.1065,4.58,25,139,426,0
13,12,122111,39.8422,-105.1097,2416.72,33,96,397,0
13,6,123,36.4992,-120.0936,84.62,47,79,22,0
13,7,206,40.9207,-96.168,33.53,53,97,253,0
13,9,241,42.73,-104.7024,7.16,40,82,278,0
13,10,84861,39.5102,-104.7216,33.35,88,114,574,0
13,12,27971,41.606,-109.23,63.37,36,120,185,0
13,10,519,40.4931,-91.8912,5.8,54,158,539,0
13,6,172817,34.1556,-118.2322,8.89,38,45,605,0
13,8,973849,37.3304,-121.7913,77.61,23,91,607,0
13,11,1847,38.2911,-92.7059,6.99,32,152,433,0
13,12,9772,38.5677,-109.5271,1057.6,31,111,34,0
13,9,7268,34.9889,-106.0609,6.07,32,41,680,0
14,10,50489,47.4974,-122.0107,48.79,36,127,464,0
14,11,18408,35.9866,-106.0654,5.71,48,95,167,0
14,12,299480,45.6892,-122.6616,43.7,35,153,562,0
14,12,54287,33.7467,-117.1721,72.78,48,5,419,0
14,11,1847,38.2911,-92.7059,4.16,32,152,472,0
14,12,760,36.7651,-94.0492,8.03,35,135,11,0
14,6,337,38.2427,-122.9145,18.68,66,126,619,0
14,0,2872,33.2887,-111.0985,257.63,33,128,203,0
14,6,54287,33.7467,-117.1721,29.82,48,5,130,0
14,9,271,39.7417,-93.6289,4.59,48,106,618,0
14,0,35371,41.4247,-105.4781,22.01,32,27,613,0
14,10,149,48.8878,-118.2105,26.46,42,148,556,0
14,12,35439,38.4305,-90.387,45.77,35,106,554,0
14,7,606,36.6659,-105.4694,93.74,32,36,115,0
14,6,260,43.7857,-124.1437,70.53,64,16,568,0
14,7,1288,45.671,-121.8686,48.73,84,54,275,0
14,5,2872,33.2887,-111.0985,273.87,33,128,336,0
14,5,85,48.34,-122.3456,14.99,36,29,393,0
14,10,1146,39.3465,-90.9362,68.07,91,84,53,0
14,13,509,41.4972,-98.7858,4.42,40,24,148,0
14,12,1530,45.5197,-123.8761,1.63,34,70,231,0
14,12,105549,33.9056,-118.0818,7.86,47,86,14,0
14,5,1631,40.1362,-95.2138,1.86,67,49,418,0
14,12,123373,39.1412,-94.3515,9.05,28,18,157,0
14,11,2368,38.7897,-93.8702,118.16,31,83,565,0
14,5,1745,41.6414,-96.5232,44.93,47,10,342,0
14,13,1063,41.6964,-96.9858,2.04,92,140,497,0
14,0,2016,44.2415,-121.0113,43.05,67,110,321,0
15,7,2872,33.2887,-111.0985,114.76,33,128,608,0
15,5,93193,33.9143,-118.3493,28.22,25,7,617,0
15,7,471,43.0172,-111.0292,5.54,53,8,681,0
15,0,6703,38.3511,-91.4867,13.34,22,123,302,0
15,1,3684,46.1966,-118.9017,46.26,39,121,52,0
15,6,198,38.046,-122.1866,36.09,61,51,340,0
15,6,759,46.7531,-121.9898,16.62,64,159,205,0
15,5,1847,38.2911,-92.7059,34.48,32,152,64,0
15,13,299480,45.6892,-122.6616,8.79,35,153,372,0
15,6,1302,45.8289,-118.4971,68.63,44,78,340,0
15,11,11256,39.047,-122.9328,15.95,48,131,498,0
15,10,545147,38.9621,-94.5959,144.95,33,76,603,0
15,10,565,39.7532,-105.6356,85.0,42,116,567,0
15,12,9772,38.5677,-109.5271,5.42,31,111,34,0
15,7,493,40.2967,-98.737,2.39,80,37,571,0
15,1,1789,41.1558,-101.136,9.98,38,103,450,0
15,0,2872,33.2887,-111.0985,21.64,33,128,451,0
15,5,151815,38.2352,-104.66,34.15,32,89,55,0
15,6,34882,34.3795,-118.523,80.45,49,93,291,0
15,10,35371,41.4247,-105.4781,135.6,32,27,113,0
15,11,320420,39.5994,-105.0044,9.99,45,160,370,0
15,7,73,41.4193,-99.3844,2.27,85,133,29,0
15,8,895,47.2271,-117.0819,25.13,21,69,525,0
15,6,35371,41.4247,-105.4781,66.19,32,27,542,0
15,1,832,38.5234,-120.6763,64.53,33,99,87,0
15,9,46,38.9999,-109.615,18.48,33,37,683,0
15,0,84106,43.6498,-116.4306,66.1,49,104,551,0
15,7,233717,33.8419,-117.6043,52.58,54,162,371,0
15,5,5662,35.7206,-108.0271,43.44,31,98,475,0
15,1,964,39.7795,-93.3014,63.44,46,157,312,0
16,11,172817,34.1556,-118.2322,7.79,38,45,270,0
16,10,61,39.3199,-106.6596,95.8,81,138,547,0
16,7,584,47.4852,-120.4158,6.56,51,115,235,0
16,5,1645,43.0048,-108.8964,73.49,44,88,610,0
16,7,1201,36.6704,-93.0377,43.79,40,9,281,0
16,1,1288,45.671,-121.8686,37.83,84,54,341,0
16,6,308,41.5403,-122.9366,84.8,62,56,111,0
16,7,104,40.3406,-120.2824,37.8,31,39,261,0
16,7,4161,47.9657,-116.868,60.15,63,135,659,0
16,6,331,40.4542,-98.6538,8.37,70,154,246,0
16,11,545147,38.9621,-94.5959,5.53,33,76,89,0
16,11,760,36.7651,-94.0492,7.8,35,135,89,0
16,9,8874,33.3305,-105.6933,3.47,20,109,652,0
16,0,471,43.0172,-111.0292,3.79,53,8,203,0
16,11,50489,47.4974,-122.0107,1.83,36,127,167,0
16,10,1847,38.2911,-92.7059,83.65,32,152,488,0
16,7,471,43.0172,-111.0292,135.02,53,8,609,0
16,1,565,39.7532,-105.6356,62.58,42,116,679,0
16,10,2078,41.71,-111.9817,62.79,57,31,547,0
16,7,467,38.5319,-93.9221,73.77,70,47,404,0
16,12,525713,38.8881,-104.6556,9.96,28,119,499,0
16,12,1019,36.7154,-89.6287,7.59,41,46,323,0
16,1,46,38.9999,-109.615,9.48,33,37,217,0
16,0,258,37.7175,-112.4777,47.43,59,91,218,0
16,10,54287,33.7467,-117.1721,5.15,48,5,113,0
16,7,73,41.4193,-99.3844,24.28,85,133,182,0
16,12,94014,38.4549,-122.2564,1.52,35,48,200,0
16,10,464,39.2048,-94.0259,17.59,61,70,53,0
16,12,149,48.8878,-118.2105,2.86,42,148,467,0
16,5,151815,38.2352,-104.66,21.74,32,89,72,0
16,7,1789,41.1558,-101.136,37.82,38,103,243,0
16,0,19408,43.0351,-108.2024,1.3,27,23,455,0
16,7,172817,34.1556,-118.2322,64.05,38,45,243,0
16,7,973849,37.3304,-121.7913,8.71,23,91,243,0
16,7,464,39.2048,-94.0259,3.98,61,70,571,0
16,11,917,44.453,-123.1065,6.9,25,139,578,0
17,11,320420,39.5994,-105.0044,96.99,45,160,370,0
17,5,151815,38.2352,-104.66,42.21,32,89,569,0
17,7,832,38.5234,-120.6763,51.69,33,99,243,0
17,10,45303,33.615,-117.7114,171.71,51,144,687,0
17,6,1312922,33.5623,-112.0559,12.29,39,74,27,0
17,11,13983,40.8874,-111.9027,31.46,41,103,424,0
17,0,59705,34.1248,-117.9031,71.43,37,66,660,0
17,6,92337,39.8854,-105.1139,17.26,53,15,605,0
17,13,565,39.7532,-105.6356,472.18,42,116,149,0
17,6,964,39.7795,-93.3014,98.02,46,157,205,0
17,1,927396,38.6171,-90.4504,106.64,60,125,52,0
17,7,389246,39.6662,-104.835,43.19,51,32,264,0
17,7,2368,38.7897,-93.8702,36.21,31,83,136,0
17,9,2368,38.7897,-93.8702,8.42,31,83,382,0
17,11,1847,38.2911,-92.7059,5.73,32,152,221,0
17,5,11256,39.047,-122.9328,48.53,48,131,384,0
17,10,3684,46.1966,-118.9017,81.88,39,121,335,0
17,1,606,36.6659,-105.4694,9.25,32,36,543,0
17,7,54287,33.7467,-117.1721,67.25,48,5,408,0
17,6,35439,38.4305,-90.387,19.35,35,106,638,0
17,7,732,40.201,-98.0684,145.34,64,156,571,0
17,7,389246,39.6662,-104.835,64.51,51,32,253,0
17,0,35371,41.4247,-105.4781,49.28,32,27,171,0
17,1,493,40.2967,-98.737,43.5,80,37,96,0
17,7,1063,41.6964,-96.9858,86.38,92,140,253,0
17,6,8874,33.3305,-105.6933,17.91,20,109,267,0
17,9,2368,38.7897,-93.8702,7.13,31,83,319,0
17,8,241,42.73,-104.7024,2.18,40,82,47,0
17,5,123,36.4992,-120.0936,72.47,47,79,384,0
17,10,927396,38.6171,-90.4504,80.97,60,125,464,0
17,6,35439,38.4305,-90.387,98.44,35,106,508,0
17,9,18408,35.9866,-106.0654,7.05,48,95,398,0
17,10,241,37.3272,-91.0243,57.26,46,105,533,0
18,5,1241364,33.0067,-117.069,96.59,61,61,28,0
18,7,1312922,33.5623,-112.0559,147.45,39,74,156,0
18,6,34882,34.3795,-118.523,42.41,49,93,568,0
18,0,899,32.9396,-105.8189,4.46,53,123,366,0
18,6,4677,33.7163,-116.3381,73.74,65,108,66,0
18,12,7268,34.9889,-106.0609,4.87,32,41,559,0
18,10,964,39.7795,-93.3014,74.1,46,157,335,0
18,13,1631,40.1362,-95.2138,9.71,67,49,222,0
18,11,271,39.7417,-93.6289,3.23,48,106,528,0
18,0,34882,34.3795,-118.523,75.15,49,93,171,0
18,7,84106,43.6498,-116.4306,127.79,49,104,364,0
18,6,4677,33.7163,-116.3381,36.95,65,108,560,0
18,10,60,45.0838,-120.6649,3.04,78,118,113,0
18,13,73,41.4193,-99.3844,9.93,85,133,69,0
18,6,509,41.4972,-98.7858,6.17,40,24,542,0
18,10,54287,33.7467,-117.1721,50.27,48,5,216,0
18,12,1789,41.1558,-101.136,2.26,38,103,527,0
18,10,233717,33.8419,-117.6043,19.28,54,162,17,0
18,6,761,46.5901,-117.1692,24.04,77,63,50,0
18,10,1312922,33.5623,-112.0559,64.86,39,74,199,0
18,11,14871,48.4786,-122.3345,41.34,46,136,93,0
18,12,107941,37.6787,-122.478,23.64,29,3,426,0
18,5,973849,37.3304,-121.7913,40.94,23,91,83,0
18,7,4878,20.0827,-155.488,42.88,54,129,640,0
18,5,337,38.2427,-122.9145,17.8,66,126,470,0
18,1,471,43.0172,-111.0292,86.23,53,8,543,0
18,10,973849,37.3304,-121.7913,14.5,65,145,692,0
18,9,973849,37.3304,-121.7913,3.57,23,91,517,0
18,6,7268,34.9889,-106.0609,151.44,32,41,508,0
18,7,565,39.7532,-105.6356,50.83,42,116,667,0
18,6,105549,33.9056,-118.0818,182.18,47,86,619,0
18,10,1288,45.671,-121.8686,17.21,84,54,9,0
18,13,4878,20.0827,-155.488,7.4,54,129,99,0
18,7,1179,34.5189,-112.2523,21.33,65,4,364,0
18,10,1847,38.2911,-92.7059,2.06,32,152,369,0
18,7,60,45.0838,-120.6649,111.63,78,118,598,0
18,9,1789,41.1558,-101.136,2.62,38,103,278,0
18,12,320420,39.5994,-105.0044,18.33,45,160,411,0
18,7,606,36.6659,-105.4694,10.19,32,36,243,0
18,0,3684,46.1966,-118.9017,14.77,39,121,430,0
19,1,589,41.6125,-122.5258,30.46,75,149,240,0
19,6,7268,34.9889,-106.0609,51.93,32,41,137,0
19,13,241,37.3272,-91.0243,4.72,46,105,356,0
19,5,105549,33.9056,-118.0818,131.54,47,86,589,0
19,10,3805,40.4815,-92.9951,47.75,70,21,318,0
19,0,2368,38.7897,-93.8702,43.02,31,83,160,0
19,0,151815,38.2352,-104.66,37.07,32,89,315,0
19,6,217,42.825,-124.4409,44.04,92,143,3,0
19,6,2872,33.2887,-111.0985,68.41,33,128,111,0
19,5,832,38.5234,-120.6763,74.02,33,99,669,0
19,1,606,36.6659,-105.4694,5.62,32,36,679,0
19,13,191096,44.0385,-123.0614,2.4,56,33,258,0
19,6,471,43.0172,-111.0292,4.85,53,8,82,0
19,13,471,43.0172,-111.0292,8.34,53,8,329,0
19,10,302,40.3207,-110.436,1.01,30,30,152,0
19,5,54287,33.7467,-117.1721,26.27,48,5,345,0
19,6,519,40.4931,-91.8912,88.6,54,158,22,0
19,6,35439,38.4305,-90.387,57.54,35,106,576,0
19,11,320420,39.5994,-105.0044,2.45,45,160,123,0
19,0,105549,33.9056,-118.0818,13.25,47,86,39,0
19,6,241,37.3272,-91.0243,29.57,46,105,50,0
19,7,964,39.7795,-93.3014,47.56,46,157,275,0
19,11,241,42.73,-104.7024,1.82,40,82,346,0
19,12,635,41.6423,-104.1974,1.57,47,134,14,0
19,0,190249,33.6773,-118.0051,124.84,44,42,624,0
19,7,198,38.046,-122.1866,148.85,61,51,490,0
19,10,35439,38.4305,-90.387,3.3,35,106,335,0
19,5,973849,37.3304,-121.7913,25.57,23,91,691,0
19,6,1063,41.6964,-96.9858,146.79,92,140,129,0
19,10,34882,34.3795,-118.523,13.3,49,93,567,0
19,9,6703,38.3511,-91.4867,3.11,22,123,319,0
19,1,895,47.2271,-117.0819,7.29,21,69,480,0
19,7,1201,36.6704,-93.0377,50.52,40,9,368,0
19,9,760,36.7651,-94.0492,6.63,35,135,278,0
19,12,34882,34.3795,-118.523,2.52,49,93,419,0
19,1,151815,38.2352,-104.66,60.02,32,89,110,0
19,6,2202,41.0233,-98.9041,70.62,46,35,580,0
19,10,471,43.0172,-111.0292,16.57,53,8,216,0
19,13,128,40.0235,-120.7986,3.79,54,81,657,0
19,5,1139,40.507,-123.9743,28.61,69,44,374,0
19,1,60,45.0838,-120.6649,35.12,78,118,217,0
19,10,50489,47.4974,-122.0107,49.14,36,127,513,0
20,12,107941,37.6787,-122.478,4.31,29,3,11,0
20,6,732,40.201,-98.0684,32.15,64,156,576,0
20,11,8874,33.3305,-105.6933,5.9,20,109,44,0
20,10,2202,41.0233,-98.9041,78.6,46,35,223,0
20,5,509,41.4972,-98.7858,45.73,40,24,161,0
20,12,27971,41.606,-109.23,67.7,36,120,400,0
20,11,1789,41.1558,-101.136,8.93,38,103,472,0
20,0,8874,33.3305,-105.6933,40.64,20,109,573,0
20,12,545147,38.9621,-94.5959,6.21,33,76,428,0
20,6,369,44.7957,-110.6137,158.4,79,114,111,0
20,7,927396,38.6171,-90.4504,88.28,60,125,681,0
20,10,100,41.0539,-106.0763,57.48,46,137,401,0
20,13,1063,41.6964,-96.9858,1.82,92,140,141,0
20,12,3684,46.1966,-118.9017,295.91,39,121,397,0
20,0,145,64.7556,-165.6723,48.65,81,1,613,0
20,5,2368,38.7897,-93.8702,58.14,31,83,384,0
20,0,129,44.6255,-116.4493,136.43,55,58,196,0
20,1,1789,41.1558,-101.136,1.16,38,103,420,0
20,9,509,41.4972,-98.7858,1.5,40,24,634,0
20,10,299480,45.6892,-122.6616,23.34,35,153,300,0
20,6,84106,43.6498,-116.4306,20.23,49,104,486,0
20,0,1139,40.507,-123.9743,39.03,69,44,453,0
20,7,27971,41.606,-109.23,61.57,36,120,608,0
20,7,320420,39.5994,-105.0044,7.76,45,160,368,0
20,6,525713,38.8881,-104.6556,79.4,28,119,376,0
20,0,241,42.73,-104.7024,16.27,40,82,196,0
20,0,565,39.7532,-105.6356,79.16,42,116,39,0
20,11,1745,41.6414,-96.5232,9.73,47,10,192,0
20,9,92608,38.577,-90.5255,4.77,19,14,382,0
20,1,1420,43.921,-122.7806,47.48,55,149,671,0
20,11,123373,39.1412,-94.3515,7.95,28,18,403,0
20,13,1252,44.9897,-122.6187,1.43,83,17,534,0
21,10,2078,41.71,-111.9817,125.79,57,31,199,0
21,5,464,39.2048,-94.0259,8.49,61,70,669,0
21,5,84106,43.6498,-116.4306,27.71,49,104,295,0
21,7,1725,39.8127,-120.6405,58.71,53,60,344,0
21,12,84106,43.6498,-116.4306,1309.21,49,104,514,0
21,6,1019,36.7154,-89.6287,36.47,41,46,246,0
21,6,110,44.6873,-104.4414,84.24,47,2,250,0
21,11,94014,38.4549,-122.2564,20.65,35,48,523,0
21,13,3805,40.4815,-92.9951,5.05,70,21,380,0
21,6,11256,39.047,-122.9328,118.1,48,131,3,0
21,6,92043,34.0287,-118.4924,142.36,59,4,267,0
21,6,602,40.029,-93.1607,44.99,66,77,552,0
21,12,381459,37.7878,-122.1884,2.19,46,53,650,0
21,6,28278,45.3099,-122.9685,60.32,43,142,250,0
